iter,frame_idx,model_type,loss,image_loss,eikonal_loss,image_loss_raw,eikonal_loss_raw,image_weight,igr_weight,lr,inv_s,cos_anneal_ratio,n_height,target_mean,target_max,pred_mean,pred_max,alpha_mean,alpha_max,weight_mean,weight_max,point_weight_mean,point_weight_max,sdf_min,sdf_max,density_min,density_max,sdf_residual_mean,sdf_residual_abs_mean,sdf_residual_abs_max
958,14,nerf,0.31884804368019104,0.31884804368019104,0.0,0.31884804368019104,0.0,1.0,0.1,2.824485889590719e-05,nan,1.0,64,0.03053577058017254,1.0,0.002073098672553897,0.04546307399868965,0.0011711660772562027,0.47664445638656616,0.0003968094242736697,0.4094604551792145,8.313442378948821e-08,0.00012317007349338382,nan,nan,0.0,20.0,1.4038267135620117,1.4038267135620117,4.853123188018799
959,5,nerf,0.3269226551055908,0.3269226551055908,0.0,0.3269226551055908,0.0,1.0,0.1,2.820730631838704e-05,nan,1.0,64,0.03236251696944237,1.0,0.0021918511483818293,0.04363179951906204,2.650267560966313e-09,8.547306060791016e-05,2.6502711136799917e-09,8.547332254238427e-05,2.8479004094209004e-13,9.157107960788835e-09,nan,nan,0.0,20.0,1.4176194667816162,1.4176194667816162,4.664804458618164
960,12,nerf,0.28175875544548035,0.28175875544548035,0.0,0.28175875544548035,0.0,1.0,0.1,2.816974881335056e-05,nan,1.0,64,0.031163834035396576,1.0,0.002040322870016098,0.04484354704618454,0.0006786404410377145,0.4631870985031128,0.00020621425937861204,0.3825153410434723,3.945158510987312e-08,0.0001060045397025533,nan,nan,0.0,20.0,1.390796422958374,1.390796422958374,4.980391979217529
961,7,nerf,0.352481484413147,0.352481484413147,0.0,0.352481484413147,0.0,1.0,0.1,2.8132186475348727e-05,nan,1.0,64,0.03151042014360428,1.0,0.002212332561612129,0.05045545846223831,0.006393540650606155,0.4865829348564148,0.001205784734338522,0.467970073223114,2.712218929445953e-07,0.0002130357752321288,nan,nan,0.0,20.0,1.4881043434143066,1.4881043434143066,4.896605014801025
962,8,nerf,0.2883772850036621,0.2883772850036621,0.0,0.2883772850036621,0.0,1.0,0.1,2.8094619398944694e-05,nan,1.0,64,0.032006360590457916,1.0,0.0020825653336942196,0.05168557167053223,0.00018048510537482798,0.42119109630584717,9.828688052948564e-05,0.29099321365356445,1.2820875028296541e-08,4.4220276322448626e-05,nan,nan,0.0,20.0,1.3885645866394043,1.3885645866394043,4.990565299987793
963,9,nerf,0.3200901448726654,0.3200901448726654,0.0,0.3200901448726654,0.0,1.0,0.1,2.8057047678713512e-05,nan,1.0,64,0.0268353633582592,1.0,0.0021061478182673454,0.04727431386709213,4.968851499143057e-07,0.001587986946105957,4.962837465427583e-07,0.0015867772744968534,5.7686126708755836e-11,2.012165793985332e-07,nan,nan,0.0,20.0,1.411673665046692,1.411673665046692,4.679933071136475
964,0,nerf,0.31541359424591064,0.31541359424591064,0.0,0.31541359424591064,0.0,1.0,0.1,2.8019471409241955e-05,nan,1.0,64,0.040558937937021255,1.0,0.0021665100939571857,0.03948717936873436,1.0323765309294686e-07,0.00023669004440307617,1.0320538024188863e-07,0.0002364544488955289,1.2037320792912531e-11,2.8908225147006306e-08,nan,nan,0.0,20.0,1.3971521854400635,1.3971521854400635,4.73549747467041
965,4,nerf,0.3397381603717804,0.3397381603717804,0.0,0.3397381603717804,0.0,1.0,0.1,2.7981890685128237e-05,nan,1.0,64,0.03153818100690842,1.0,0.0021334965713322163,0.04687357693910599,8.731149137020111e-09,7.671117782592773e-05,8.730845380000574e-09,7.671012281207368e-05,9.376891624279793e-13,8.332353473861076e-09,nan,nan,0.0,20.0,1.4290966987609863,1.4290966987609863,4.739953517913818
966,6,nerf,0.3107587993144989,0.3107587993144989,0.0,0.3107587993144989,0.0,1.0,0.1,2.7944305600981768e-05,nan,1.0,64,0.030962776392698288,1.0,0.0021047443151474,0.04707946255803108,0.004702401347458363,0.48658281564712524,0.000983221223577857,0.48337802290916443,2.2169973590280279e-07,0.00020453451725188643,nan,nan,0.0,20.0,1.4528253078460693,1.4528253078460693,4.960642337799072
967,1,nerf,0.30958378314971924,0.30958378314971924,0.0,0.30958378314971924,0.0,1.0,0.1,2.7906716251422976e-05,nan,1.0,64,0.033269189298152924,1.0,0.0020517094526439905,0.04928514361381531,0.0001629270554985851,0.44677966833114624,7.57526868255809e-05,0.33160364627838135,9.721166094323053e-09,4.90578640892636e-05,nan,nan,0.0,20.0,1.4279286861419678,1.4279286861419678,4.9476542472839355
968,11,nerf,0.34364527463912964,0.34364527463912964,0.0,0.34364527463912964,0.0,1.0,0.1,2.7869122731082997e-05,nan,1.0,64,0.028455309569835663,1.0,0.0021632597781717777,0.04747871309518814,0.006081764120608568,0.48658156394958496,0.0012002196162939072,0.4664042294025421,2.2764979235034843e-07,0.00018390217155683786,nan,nan,0.0,20.0,1.549331784248352,1.549331784248352,5.0307183265686035
969,10,nerf,0.3467733860015869,0.3467733860015869,0.0,0.3467733860015869,0.0,1.0,0.1,2.783152513460347e-05,nan,1.0,64,0.02928921766579151,1.0,0.0020839949138462543,0.04735007509589195,0.003047696780413389,0.48658281564712524,0.0007294354727491736,0.4420474171638489,1.1146977385578793e-07,8.410558803007007e-05,nan,nan,0.0,20.0,1.482365608215332,1.482365608215332,5.0258097648620605
970,3,nerf,0.338243693113327,0.338243693113327,0.0,0.338243693113327,0.0,1.0,0.1,2.7793923556636298e-05,nan,1.0,64,0.02908528596162796,1.0,0.002069981535896659,0.04733819141983986,0.00393371656537056,0.48658281564712524,0.0008909511379897594,0.47210562229156494,2.096962390396584e-07,0.00022660003742203116,nan,nan,0.0,20.0,1.501575231552124,1.501575231552124,5.190455436706543
971,17,nerf,0.31231626868247986,0.31231626868247986,0.0,0.31231626868247986,0.0,1.0,0.1,2.775631809184341e-05,nan,1.0,64,0.02800915390253067,1.0,0.0020272433757781982,0.04864366352558136,1.3842509360983968e-09,1.6510486602783203e-05,1.384250492009187e-09,1.651047023187857e-05,1.5656703364341773e-13,1.920321013315629e-09,nan,nan,0.0,20.0,1.4756996631622314,1.4756996631622314,4.834807872772217
972,13,nerf,0.3087053894996643,0.3087053894996643,0.0,0.3087053894996643,0.0,1.0,0.1,2.771870883489652e-05,nan,1.0,64,0.03298387676477432,1.0,0.0020893067121505737,0.044898953288793564,1.6279955161735415e-10,1.8477439880371094e-06,1.6280010672886647e-10,1.8477503545000218e-06,1.7623807957705545e-14,1.9778147175575356e-10,nan,nan,0.0,20.0,1.4492145776748657,1.4492145776748657,4.851102352142334
973,14,nerf,0.3139118254184723,0.3139118254184723,0.0,0.3139118254184723,0.0,1.0,0.1,2.7681095880476893e-05,nan,1.0,64,0.03053577058017254,1.0,0.0020813681185245514,0.046318959444761276,0.0012090312084183097,0.4802383780479431,0.00040294043719768524,0.42599645256996155,8.754439306812856e-08,0.00012463497114367783,nan,nan,0.0,20.0,1.4425086975097656,1.4425086975097656,5.007228374481201
974,11,nerf,0.3410952687263489,0.3410952687263489,0.0,0.3410952687263489,0.0,1.0,0.1,2.7643479323275084e-05,nan,1.0,64,0.028455309569835663,1.0,0.0022034109570086002,0.048328690230846405,0.006233121734112501,0.48658281564712524,0.0012154269497841597,0.47390511631965637,2.396064076037874e-07,0.00017732450214680284,nan,nan,0.0,20.0,1.546889305114746,1.546889305114746,5.0469794273376465
975,0,nerf,0.3071986734867096,0.3071986734867096,0.0,0.3071986734867096,0.0,1.0,0.1,2.7605859257990746e-05,nan,1.0,64,0.040558937937021255,1.0,0.002163490979000926,0.04020571708679199,1.0148687579203397e-07,0.00024062395095825195,1.0145485163093326e-07,0.00024037891125772148,1.1822545546713581e-11,2.9271136625652616e-08,nan,nan,0.0,20.0,1.4344196319580078,1.4344196319580078,4.838851451873779
976,1,nerf,0.3023422956466675,0.3023422956466675,0.0,0.3023422956466675,0.0,1.0,0.1,2.756823577933233e-05,nan,1.0,64,0.033269189298152924,1.0,0.0020863073877990246,0.050020091235637665,0.00018009106861427426,0.45755594968795776,7.932487642392516e-05,0.34554198384284973,1.046382358538267e-08,5.368832353269681e-05,nan,nan,0.0,20.0,1.4315392971038818,1.4315392971038818,5.006411552429199
977,7,nerf,0.35492557287216187,0.35492557287216187,0.0,0.35492557287216187,0.0,1.0,0.1,2.753060898201692e-05,nan,1.0,64,0.03151042014360428,1.0,0.002212474588304758,0.05020555108785629,0.00624640379101038,0.48658257722854614,0.001188246882520616,0.47052162885665894,2.6526060992182465e-07,0.00022353362874127924,nan,nan,0.0,20.0,1.54622220993042,1.54622220993042,5.0564188957214355
978,16,nerf,0.335501104593277,0.335501104593277,0.0,0.335501104593277,0.0,1.0,0.1,2.749297896076992e-05,nan,1.0,64,0.02982824109494686,1.0,0.0021623759530484676,0.04849961772561073,0.003085380420088768,0.48658281564712524,0.0006939374725334346,0.461495578289032,1.1878789507591136e-07,0.00011560024722712114,nan,nan,0.0,20.0,1.4928464889526367,1.4928464889526367,5.208310604095459
979,9,nerf,0.31232383847236633,0.31232383847236633,0.0,0.31232383847236633,0.0,1.0,0.1,2.745534581032486e-05,nan,1.0,64,0.0268353633582592,1.0,0.0020901798270642757,0.048247162252664566,3.3422566048102453e-07,0.0008812546730041504,3.3396889875803026e-07,0.0008809874416328967,3.8291102927301424e-11,1.0499838509758774e-07,nan,nan,0.0,20.0,1.4712977409362793,1.4712977409362793,4.839730739593506
980,5,nerf,0.3226696848869324,0.3226696848869324,0.0,0.3226696848869324,0.0,1.0,0.1,2.741770962542317e-05,nan,1.0,64,0.03236251696944237,1.0,0.002180184703320265,0.04357811436057091,1.6943886294029653e-09,6.0677528381347656e-05,1.6943930702950638e-09,6.067773210816085e-05,1.8135793973354797e-13,6.478436009871302e-09,nan,nan,0.0,20.0,1.4783811569213867,1.4783811569213867,4.854835033416748
981,17,nerf,0.3058130145072937,0.3058130145072937,0.0,0.3058130145072937,0.0,1.0,0.1,2.738007050081389e-05,nan,1.0,64,0.02800915390253067,1.0,0.002063365187495947,0.04870914667844772,1.671651261858642e-09,2.0802021026611328e-05,1.671648597323383e-09,2.0801946448045783e-05,1.895505508196088e-13,2.435951662604907e-09,nan,nan,0.0,20.0,1.4834423065185547,1.4834423065185547,4.882033824920654
982,15,nerf,0.35423728823661804,0.35423728823661804,0.0,0.35423728823661804,0.0,1.0,0.1,2.7342428531253455e-05,nan,1.0,64,0.03173253685235977,1.0,0.0022080563940107822,0.04819462448358536,0.0067582265473902225,0.4865831136703491,0.0012949317460879683,0.4848698675632477,2.6563338906271383e-07,0.00023206260812003165,nan,nan,0.0,20.0,1.5698201656341553,1.5698201656341553,5.091970920562744
983,4,nerf,0.33429157733917236,0.33429157733917236,0.0,0.33429157733917236,0.0,1.0,0.1,2.7304783811505495e-05,nan,1.0,64,0.03153818100690842,1.0,0.00209871307015419,0.04727702960371971,4.9876689445227385e-09,5.5730342864990234e-05,4.987579238502349e-09,5.572988811763935e-05,5.338215763525667e-13,6.015179465634901e-09,nan,nan,0.0,20.0,1.4960564374923706,1.4960564374923706,4.909698009490967
984,3,nerf,0.33372363448143005,0.33372363448143005,0.0,0.33372363448143005,0.0,1.0,0.1,2.7267136436340563e-05,nan,1.0,64,0.02908528596162796,1.0,0.0020788447000086308,0.047183942049741745,0.004087919369339943,0.4865829348564148,0.0009153896244242787,0.4731506407260895,2.202954902941201e-07,0.00022252969210967422,nan,nan,0.0,20.0,1.5274474620819092,1.5274474620819092,5.286365032196045
985,13,nerf,0.3064190149307251,0.3064190149307251,0.0,0.3064190149307251,0.0,1.0,0.1,2.722948650053585e-05,nan,1.0,64,0.03298387676477432,1.0,0.00208792882040143,0.04520512744784355,1.2460077414289117e-10,1.3113021850585938e-06,1.2460123210988883e-10,1.3113068462189403e-06,1.3594302821027388e-14,1.400088378566977e-10,nan,nan,0.0,20.0,1.481994867324829,1.481994867324829,4.95067024230957
986,2,nerf,0.3578619956970215,0.3578619956970215,0.0,0.3578619956970215,0.0,1.0,0.1,2.7191834098875046e-05,nan,1.0,64,0.02785884030163288,1.0,0.002135598799213767,0.053213004022836685,0.005778844468295574,0.48658251762390137,0.0011766701936721802,0.46666622161865234,2.5840711259661475e-07,0.00027083270833827555,nan,nan,0.0,20.0,1.589406967163086,1.589406967163086,5.1404008865356445
987,10,nerf,0.3410199284553528,0.3410199284553528,0.0,0.3410199284553528,0.0,1.0,0.1,2.7154179326148015e-05,nan,1.0,64,0.02928921766579151,1.0,0.002095053205266595,0.04946841299533844,0.0031223567202687263,0.48658299446105957,0.0007388502126559615,0.42093369364738464,1.1291089663245657e-07,8.844036346999928e-05,nan,nan,0.0,20.0,1.520430088043213,1.520430088043213,5.178370952606201
988,8,nerf,0.29576438665390015,0.29576438665390015,0.0,0.29576438665390015,0.0,1.0,0.1,2.7116522277150614e-05,nan,1.0,64,0.032006360590457916,1.0,0.00200685765594244,0.05059371888637543,9.981081529986113e-05,0.3685925006866455,6.536371074616909e-05,0.2513311803340912,7.638454313507737e-09,3.1876639695838094e-05,nan,nan,0.0,20.0,1.4902706146240234,1.4902706146240234,5.281238079071045
989,6,nerf,0.3124377131462097,0.3124377131462097,0.0,0.3124377131462097,0.0,1.0,0.1,2.7078863046684405e-05,nan,1.0,64,0.030962776392698288,1.0,0.0020702870097011328,0.046099621802568436,0.004681137390434742,0.48658281564712524,0.00098068465013057,0.4844059646129608,2.2064489257900277e-07,0.00021151802502572536,nan,nan,0.0,20.0,1.5154420137405396,1.5154420137405396,5.177613735198975
990,12,nerf,0.2730500102043152,0.2730500102043152,0.0,0.2730500102043152,0.0,1.0,0.1,2.7041201729556458e-05,nan,1.0,64,0.031163834035396576,1.0,0.002023861976340413,0.044800180941820145,0.0006966610671952367,0.46970224380493164,0.00020883357501588762,0.39206764101982117,4.027013034146876e-08,0.00011153497325722128,nan,nan,0.0,20.0,1.4718141555786133,1.4718141555786133,5.259263515472412
991,8,nerf,0.2866149842739105,0.2866149842739105,0.0,0.2866149842739105,0.0,1.0,0.1,2.700353842057911e-05,nan,1.0,64,0.032006360590457916,1.0,0.002067435532808304,0.05201023072004318,0.00015460679423995316,0.42337626218795776,8.726061787456274e-05,0.2989068329334259,1.0953243645417388e-08,4.2063773435074836e-05,nan,nan,0.0,20.0,1.459521770477295,1.459521770477295,5.2438178062438965
992,17,nerf,0.3046249449253082,0.3046249449253082,0.0,0.3046249449253082,0.0,1.0,0.1,2.696587321456968e-05,nan,1.0,64,0.02800915390253067,1.0,0.0020974804647266865,0.04927387088537216,2.5665940484032035e-09,2.2709369659423828e-05,2.5665847225297966e-09,2.27092004934093e-05,2.906633809508785e-13,2.6565412092338647e-09,nan,nan,0.0,20.0,1.466412901878357,1.466412901878357,4.896823406219482
993,14,nerf,0.31564393639564514,0.31564393639564514,0.0,0.31564393639564514,0.0,1.0,0.1,2.6928206206350288e-05,nan,1.0,64,0.03053577058017254,1.0,0.0021424591541290283,0.04635439068078995,0.0013325988547876477,0.4784601926803589,0.00043320178519934416,0.4272776246070862,9.736235995205789e-08,0.00014038079825695604,nan,nan,0.0,20.0,1.4334297180175781,1.4334297180175781,5.077121734619141
994,10,nerf,0.34690818190574646,0.34690818190574646,0.0,0.34690818190574646,0.0,1.0,0.1,2.689053749074758e-05,nan,1.0,64,0.02928921766579151,1.0,0.002170470543205738,0.05187675356864929,0.003428830299526453,0.48658162355422974,0.0007883156067691743,0.45412835478782654,1.2646859204323846e-07,9.68763415585272e-05,nan,nan,0.0,20.0,1.469468116760254,1.469468116760254,5.120450496673584
995,15,nerf,0.35919517278671265,0.35919517278671265,0.0,0.35919517278671265,0.0,1.0,0.1,2.68528671625925e-05,nan,1.0,64,0.03173253685235977,1.0,0.0022458499297499657,0.04900384321808815,0.007112840656191111,0.4865829348564148,0.0013393054250627756,0.4789908826351166,2.804886776175408e-07,0.0002521761052776128,nan,nan,0.0,20.0,1.5462498664855957,1.5462498664855957,5.125538349151611
996,3,nerf,0.3345325291156769,0.3345325291156769,0.0,0.3345325291156769,0.0,1.0,0.1,2.681519531672005e-05,nan,1.0,64,0.02908528596162796,1.0,0.0021288120187819004,0.047849178314208984,0.004244200885295868,0.48658281564712524,0.0009443663293495774,0.46473202109336853,2.2961653201036825e-07,0.00021763905533589423,nan,nan,0.0,20.0,1.5079436302185059,1.5079436302185059,5.312615871429443
997,7,nerf,0.349889874458313,0.349889874458313,0.0,0.349889874458313,0.0,1.0,0.1,2.6777522047969078e-05,nan,1.0,64,0.03151042014360428,1.0,0.0021843300200998783,0.050524163991212845,0.006268040277063847,0.48658287525177,0.001184759195894003,0.47287553548812866,2.6137155373362475e-07,0.00022038372117094696,nan,nan,0.0,20.0,1.5921998023986816,1.5921998023986816,5.220469951629639
998,1,nerf,0.2999475598335266,0.2999475598335266,0.0,0.2999475598335266,0.0,1.0,0.1,2.6739847451181972e-05,nan,1.0,64,0.033269189298152924,1.0,0.0020379633642733097,0.04997115582227707,0.00015479596913792193,0.45066559314727783,7.20024254405871e-05,0.33774664998054504,9.198521055964193e-09,4.968328357790597e-05,nan,nan,0.0,20.0,1.503282904624939,1.503282904624939,5.210838317871094
999,11,nerf,0.3433525860309601,0.3433525860309601,0.0,0.3433525860309601,0.0,1.0,0.1,2.670217162120448e-05,nan,1.0,64,0.028455309569835663,1.0,0.002108359709382057,0.046894609928131104,0.006011981517076492,0.4865826368331909,0.0011864848202094436,0.46665364503860474,2.1707282371608017e-07,0.00019995604816358536,nan,nan,0.0,20.0,1.6454484462738037,1.6454484462738037,5.312728404998779
1000,6,nerf,0.30903130769729614,0.30903130769729614,0.0,0.30903130769729614,0.0,1.0,0.1,2.6664494652885486e-05,nan,1.0,64,0.030962776392698288,1.0,0.0020190258510410786,0.04589458554983139,0.004400860518217087,0.48658281564712524,0.0009316590148955584,0.4797235131263733,2.0066609351943043e-07,0.00020857641356997192,nan,nan,0.0,20.0,1.5810623168945312,1.5810623168945312,5.325965881347656
1001,0,nerf,0.30476197600364685,0.30476197600364685,0.0,0.30476197600364685,0.0,1.0,0.1,2.662681664107669e-05,nan,1.0,64,0.040558937937021255,1.0,0.0020721028558909893,0.039556581526994705,4.542380338534713e-08,0.00013190507888793945,4.541713138905834e-08,0.0001318689319305122,5.1265185672944025e-12,1.514798420032548e-08,nan,nan,0.0,20.0,1.547879934310913,1.547879934310913,5.1147661209106445
1002,2,nerf,0.34595128893852234,0.34595128893852234,0.0,0.34595128893852234,0.0,1.0,0.1,2.6589137680632448e-05,nan,1.0,64,0.02785884030163288,1.0,0.002089911140501499,0.0539916455745697,0.0055214837193489075,0.4865829348564148,0.0011470033787190914,0.4706486165523529,2.4772606366241234e-07,0.00027154767303727567,nan,nan,0.0,20.0,1.6572363376617432,1.6572363376617432,5.31781530380249
1003,4,nerf,0.3331288695335388,0.3331288695335388,0.0,0.3331288695335388,0.0,1.0,0.1,2.65514578664095e-05,nan,1.0,64,0.03153818100690842,1.0,0.0020800121128559113,0.04725612699985504,3.4406184568069875e-09,4.9114227294921875e-05,3.4405689408600892e-09,4.9114012654172257e-05,3.673078009282238e-13,5.281230119891234e-09,nan,nan,0.0,20.0,1.5651649236679077,1.5651649236679077,5.088771343231201
1004,13,nerf,0.31605637073516846,0.31605637073516846,0.0,0.31605637073516846,0.0,1.0,0.1,2.651377729326674e-05,nan,1.0,64,0.03298387676477432,1.0,0.002039726823568344,0.042609505355358124,1.0732037480920553e-10,1.0728836059570312e-06,1.0732079114283977e-10,1.0728866755016497e-06,1.1488370544048172e-14,1.1427137708297508e-10,nan,nan,0.0,20.0,1.5337469577789307,1.5337469577789307,5.095593452453613
1005,9,nerf,0.3155185282230377,0.3155185282230377,0.0,0.3155185282230377,0.0,1.0,0.1,2.6476096056064946e-05,nan,1.0,64,0.0268353633582592,1.0,0.0020382804796099663,0.04929610714316368,3.303730409243144e-07,0.0007981061935424805,3.301151423329429e-07,0.0007979381480254233,3.754371813435853e-11,9.319456495404665e-08,nan,nan,0.0,20.0,1.5436451435089111,1.5436451435089111,5.038687705993652
1006,5,nerf,0.31800246238708496,0.31800246238708496,0.0,0.31800246238708496,0.0,1.0,0.1,2.6438414249666606e-05,nan,1.0,64,0.03236251696944237,1.0,0.002223637653514743,0.04561633989214897,3.3160176826640964e-09,0.0001348257064819336,3.316024344002244e-09,0.00013482612848747522,3.5511182753036885e-13,1.4432660400132136e-08,nan,nan,0.0,20.0,1.5266737937927246,1.5266737937927246,5.014125823974609
1007,12,nerf,0.2807920575141907,0.2807920575141907,0.0,0.2807920575141907,0.0,1.0,0.1,2.6400731968935623e-05,nan,1.0,64,0.031163834035396576,1.0,0.002040398307144642,0.045972831547260284,0.0007057281327433884,0.47563284635543823,0.00020767298701684922,0.39818304777145386,4.111598883582701e-08,0.00011395331239327788,nan,nan,0.0,20.0,1.495176076889038,1.495176076889038,5.3631157875061035
